{\rtf1\ansi\ansicpg1252\cocoartf1561\cocoasubrtf200
{\fonttbl\f0\fswiss\fcharset0 Helvetica;}
{\colortbl;\red255\green255\blue255;}
{\*\expandedcolortbl;;}
\margl1440\margr1440\vieww10800\viewh8400\viewkind0
\pard\tx720\tx1440\tx2160\tx2880\tx3600\tx4320\tx5040\tx5760\tx6480\tx7200\tx7920\tx8640\pardirnatural\partightenfactor0

\f0\fs24 \cf0         YR/MO/DY        HR:MN:SC        IRR     STD\
        ========        ========        ======  ===\
        99/06/30        12:20:06        1366.4  0.2\
        99/07/09        11:19:50        1365.9  0.5\
        99/07/23        11:15:02        1365    0.2\
        99/07/28        11:37:58        1366.1  0\
        99/07/31        11:50:46        1365.8  0.2\
        99/08/11        13:31:02        1365.4  0.4\
        99/08/25        11:29:26        1365.9  0.3\
        99/08/31        11:57:42        1365.6  0.3\
        99/09/08        11:36:54        1366.9  0\
        99/09/22        20:39:50        1366.1  0.4\
        99/09/30        11:45:58        1365.6  0.3\
        99/12/22        18:54:46        1365.7  0\
        99/12/29        19:21:26        1366    0.8\
        00/01/05        19:51:18        1366.1  0.4\
        00/01/19        19:38:30        1365.6  0.3\
        00/01/26        20:02:30        1365.4  0.2\
        00/02/02        19:33:10        1366.2  0\
        00/02/09        19:59:50        1366.6  0\
        00/02/16        20:30:15        1366    0.2\
        00/02/23        19:26:47        1365.6  1\
        00/03/01        19:55:35        1364.9  0\
        00/03/08        19:39:35        1365.5  0.1\
        00/03/15        20:07:19        1365.3  0.3\
        00/03/22        20:40:23        1365.3  0.2\
        00/03/29        19:36:54        1365.8  0.1\
        00/04/05        20:02:31        1366.1  0.4\
        00/04/12        19:30:31        1366.2  0.1\
        00/04/19        19:52:55        1366.5  0.2\
        00/04/26        20:16:23        1364.5  0.3\
        00/05/03        19:21:59        1366.6  0.2\
        00/05/10        19:53:27        1365.5  0.3\
        00/05/17        20:17:59        1364.4  0.2\
        00/05/24        19:58:15        1365.2  0.8\
        00/05/31        20:23:51        1365.4  0.2\
        00/06/07        19:15:03        1365.8  0.2\
        00/06/14        19:39:35        1366.7  0\
        00/06/22        20:46:15        1365.9  0.1\
        00/06/28        19:27:19        1364.9  0.2\
        00/07/05        19:45:59        1365.7  0.3\
        00/07/20        19:31:03        1365    0.4\
        00/07/26        19:49:11        1365.8  0\
        00/08/02        19:27:51        1366.1  0\
        00/08/09        19:50:47        1365.7  0.2\
        00/08/16        20:17:59        1365.9  0\
        00/08/23        20:43:35        1366.1  0\
        00/08/30        19:28:55        1366.3  0\
        00/09/13        19:15:35        1366.3  0.2\
        00/09/20        19:42:47        1364.3  0.2\
        00/09/27        20:12:39        1366.4  0.2\
        00/10/04        20:34:31        1366.2  0.3\
        00/10/11        20:11:35        1365.8  0\
        00/10/18        20:31:51        1366.2  0.5\
        00/11/08        20:17:59        1365.9  0\
        00/11/15        20:35:35        1366    0.2\
        00/11/29        20:19:42        1365.8  0.2\
        00/12/06        20:42:38        1366.4  0\
        00/12/27        19:18:54        1365.8  0.4\
        1/1/2017        20:40:30        1365.9  0.1\
        1/1/2024        19:18:54        1366.5  0\
        1/1/1931        20:15:58        1367.2  0\
        1/2/2007        20:34:06        1365.6  0.3\
        1/2/2014        19:20:30        1366.6  0.3\
        1/2/2021        19:40:46        1366.7  0\
        1/2/2028        19:16:14        1366.4  0.3\
        1/3/2007        19:32:14        1365.7  0.9\
        1/3/2014        19:53:02        1365.7  0.2\
        1/3/2021        13:54:38        1366    0.4\
        1/4/2004        09:38:38        1366.7  0\
        1/4/2011        10:33:02        1365.8  0\
        1/4/2025        09:31:43        1365.6  0.4\
        1/5/2002        10:01:34        1365.6  0.4\
        1/5/2009        10:18:06        1366.6  0.2\
        1/5/2016        21:02:22        1366.9  0\
        1/5/2023        10:04:14        1365.7  0\
        1/5/1930        10:21:50        1366.2  0.1\
        1/6/2006        10:38:54        1366    0\
        1/6/2013        10:52:46        1366.4  0\
        1/6/2020        10:10:06        1365.6  0\
        1/6/2027        10:20:14        1366.2  0.5\
        1/7/2018        09:54:38        1365.2  0.2\
        1/7/2025        10:06:22        1366    0.5\
        1/8/2001        09:37:34        1366    0.1\
        1/8/2008        09:54:06        1365.6  0.9\
        1/8/2015        10:11:42        1365.9  0\
        1/8/2022        10:26:06        1366    0\
        1/8/2029        11:19:58        1366.5  0\
        1/9/2005        09:55:10        1365.4  0.1\
        1/9/2012        10:10:06        1364.8  0.8\
        1/9/2019        10:33:02        1365.9  0.2\
        1/9/2026        10:50:06        1364.8  0.8\
        1/10/2003       09:24:46        1366.5  0.3\
        1/10/2010       10:29:18        1366.4  0.3\
        1/10/2017       10:43:42        1365.1  0.2\
        1/10/1931       09:48:14        1364.8  0.1\
        1/11/2007       09:56:46        1365.9  0\
        1/11/2014       10:46:22        1366.2  0.1\
        1/11/2021       10:55:58        1366.1  0.5\
        1/11/2028       09:32:46        1365.9  0.2\
        1/12/2005       09:44:30        1365.5  0\
        1/12/2015       09:14:06        1367.2  0\
        1/12/2019       09:17:50        1367    0.4\
        2/1/2009        10:10:06        1366.3  0.1\
        2/1/1930        09:28:30        1366.6  0.4\
        2/2/2006        09:37:34        1366.8  0.2\
        2/2/2013        09:47:42        1366.4  0.1\
        2/2/2020        09:53:34        1367.6  0\
        2/2/2027        10:52:14        1366.7  0.2\
        2/3/2006        09:22:06        1366.4  0.3\
        2/3/2013        09:35:26        1366    0.1\
        2/3/2020        09:45:34        1366.4  0.8\
        2/3/2027        09:47:42        1366.4  0.3\
        2/4/2003        10:29:50        1365.6  0\
        2/4/2010        10:29:50        1366    0.4\
        2/4/2017        10:34:07        1366.1  0.2\
        2/4/2024        09:15:42        1365.7  0.2\
        2/5/2001        09:22:38        1366.3  0\
        2/5/2008        09:23:42        1365.7  0.1\
        2/5/2015        10:19:10        1366.1  0\
        2/5/2022        10:23:26        1365.9  0.5\
        2/5/2029        10:28:14        1366.6  0.3\
        2/6/2005        10:29:50        1365.8  0\
        2/6/2012        09:34:22        1365.6  0.3\
        2/6/2019        09:31:42        1366.2  0.5\
        2/7/2010        10:02:38        1366.2  0.5\
        2/7/2015        10:02:06        1364.9  0.2\
        2/7/2016        10:02:06        1365.3  0\
        2/7/2017        10:01:34        1364.9  0\
        2/7/2018        00:25:34        1366    0\
        2/7/2019        10:01:02        1364.6  0\
        2/8/2026        10:22:54        1366.4  0.1\
        2/8/1930        09:41:18        1365.2  1\
        2/9/2002        10:46:22        1365.2  0.1\
        2/9/2004        10:26:38        1365.4  0.4\
        2/9/2013        10:43:42        1365    0.3\
        2/9/2018        09:56:46        1365.9  0\
        2/9/2020        09:36:30        1366    0.3\
        2/9/2023        10:40:30        1366.2  0\
        2/9/2025        10:19:42        1366    0\
        2/9/1930        10:20:46        1366.4  0\
        2/10/2002       09:59:26        1366.6  0\
        2/10/2004       09:38:38        1365.8  0.6\
        2/10/2007       10:43:42        1365.9  0.3\
        2/11/2001       09:51:26        1366.7  0\
        2/11/2013       09:59:58        1365.3  0.2\
        2/11/2015       09:39:42        1365.7  0.1\
        2/11/2018       10:45:18        1365.7  0.1\
        2/12/2018       09:31:42        1365.3  0\
        3/1/2008        09:19:58        1365.9  0\
        3/1/2015        10:17:34        1367    0\
        3/1/2022        10:36:14        1366.4  0.1\
        3/1/2029        09:22:38        1366.3  0\
        3/2/2005        09:45:02        1366.4  0\
        3/2/2012        10:03:42        1366.3  0\
        3/2/2019        09:40:14        1365.7  0.7\
        3/2/2026        10:00:30        1365.5  0.1}
