ERBE/ERBS
Version: 
Created: 08-Jun-2022
JD        Value 
2448916.5 1364.500000
2448930.5 1365.300000
2448944.5 1365.700000
2448948.5 1365.200000
2448962.5 1365.300000
2448972.5 1365.800000
2448986.5 1365.800000
2449000.5 1365.300000
2449003.5 1365.800000
2449004.5 1365.600000
2449005.5 1366.000000
2449006.5 1365.800000
2449007.5 1365.900000
2449008.5 1365.900000
2449009.5 1365.600000
2449010.5 1365.900000
2449011.5 1366.100000
2449012.5 1365.600000
2449013.5 1365.300000
2449014.5 1365.200000
2449015.5 1365.600000
2449016.5 1365.800000
2449017.5 1365.400000
2449019.5 1365.300000
2449032.5 1365.400000
2449042.5 1365.100000
2449056.5 1364.800000
2449070.5 1365.700000
2449083.5 1365.700000
2449084.5 1365.100000
2449085.5 1365.600000
2449086.5 1365.700000
2449087.5 1365.700000
2449088.5 1365.800000
2449089.5 1365.800000
2449090.5 1365.700000
2449091.5 1365.600000
2449092.5 1365.500000
2449093.5 1365.100000
2449094.5 1365.500000
2449095.5 1365.300000
2449096.5 1365.400000
2449097.5 1365.200000
2449098.5 1365.300000
2449099.5 1365.100000
2449112.5 1366.200000
2449126.5 1365.400000
2449128.5 1365.500000
2449143.5 1365.200000
2449154.5 1365.300000
2449168.5 1366.100000
2449184.5 1365.600000
2449185.5 1366.100000
2449313.5 1365.400000
2449314.5 1365.400000
2449315.5 1365.400000
2449316.5 1365.200000
2449317.5 1365.300000
2449318.5 1365.400000
2449319.5 1365.600000
2449320.5 1365.900000
2449321.5 1365.900000
2449322.5 1365.000000
2449323.5 1365.200000
2449324.5 1365.000000
2449325.5 1365.300000
2449326.5 1365.200000
2449327.5 1365.000000
2449329.5 1365.300000
2449334.5 1364.900000
2449341.5 1365.800000
2449343.5 1365.800000
2449357.5 1365.200000
2449363.5 1365.500000
2449372.5 1365.200000
2449394.5 1364.500000
2449404.5 1365.400000
2449410.5 1366.000000
2449428.5 1365.000000
2449446.5 1364.600000
2449455.5 1364.700000
2449469.5 1365.000000
2449473.5 1364.400000
2449480.5 1364.900000
2449483.5 1365.300000
2449490.5 1365.200000
2449504.5 1364.700000
2449511.5 1364.500000
2449520.5 1365.700000
2449525.5 1364.800000
2449544.5 1364.500000
2449553.5 1364.800000
2449562.5 1365.100000
2449574.5 1364.500000
2449581.5 1365.000000
2449585.5 1364.500000
2449590.5 1365.000000
2449595.5 1364.500000
2449609.5 1365.300000
2449621.5 1364.600000
2449626.5 1365.800000
2449637.5 1365.200000
2449651.5 1365.000000
2449660.5 1365.700000
2449661.5 1365.400000
2449662.5 1365.600000
2449663.5 1365.900000
2449664.5 1364.800000
2449665.5 1365.300000
2449666.5 1365.500000
2449667.5 1365.200000
2449668.5 1365.200000
2449669.5 1365.300000
2449672.5 1365.100000
2449685.5 1365.000000
2449693.5 1364.600000
2449697.5 1365.100000
2449702.5 1364.800000
2449707.5 1365.100000
2449721.5 1365.700000
2449726.5 1365.300000
2449731.5 1365.000000
2449735.5 1364.200000
2449742.5 1364.900000
2449756.5 1364.000000
2449766.5 1364.500000
2449771.5 1364.800000
2449791.5 1365.000000
2449806.5 1365.400000
2449819.5 1364.900000
2449833.5 1365.400000
2449836.5 1364.600000
2449840.5 1365.500000
2449847.5 1365.000000
2449852.5 1364.900000
2449875.5 1365.300000
2449877.5 1365.300000
2449881.5 1365.200000
2449889.5 1364.700000
2449903.5 1364.400000
2449907.5 1364.600000
2449910.5 1364.900000
2449917.5 1364.800000
2449936.5 1365.200000
2449945.5 1365.800000
2449949.5 1365.000000
2449952.5 1365.100000
2449959.5 1365.100000
2449973.5 1364.700000
2449983.5 1365.000000
2449987.5 1364.800000
2450001.5 1364.800000
2450015.5 1365.800000
2450018.5 1365.800000
2450021.5 1365.200000
2450033.5 1364.800000
2450046.5 1364.900000
2450058.5 1365.200000
2450063.5 1364.600000
2450071.5 1364.800000
2450085.5 1364.900000
2450088.5 1365.200000
2450094.5 1364.600000
2450099.5 1364.900000
2450104.5 1364.900000
2450117.5 1365.500000
2450128.5 1365.500000
2450133.5 1365.400000
2450141.5 1364.900000
2450163.5 1365.900000
2450169.5 1364.700000
2450183.5 1365.100000
2450197.5 1365.100000
2450203.5 1365.300000
2450211.5 1365.000000
2450213.5 1364.500000
2450226.5 1364.500000
2450227.5 1364.700000
2450239.5 1365.500000
2450243.5 1364.800000
2450253.5 1364.700000
2450267.5 1364.700000
2450272.5 1364.400000
2450281.5 1364.800000
2450285.5 1364.600000
2450298.5 1364.600000
2450309.5 1365.300000
2450323.5 1364.600000
2450337.5 1365.000000
2450344.5 1364.400000
2450348.5 1364.800000
2450351.5 1365.000000
2450365.5 1364.800000
2450379.5 1366.000000
2450381.5 1366.300000
2450384.5 1365.200000
2450393.5 1365.000000
2450395.5 1365.000000
2450407.5 1365.000000
2450421.5 1364.800000
2450424.5 1365.300000
2450435.5 1364.700000
2450449.5 1365.100000
2450452.5 1365.200000
2450463.5 1364.600000
2450465.5 1365.100000
2450478.5 1364.900000
2450491.5 1364.400000
2450493.5 1365.700000
2450505.5 1365.100000
2450519.5 1365.700000
2450525.5 1365.200000
2450527.5 1364.700000
2450533.5 1364.700000
2450547.5 1365.000000
2450560.5 1364.500000
2450562.5 1365.100000
2450575.5 1365.400000
2450587.5 1364.700000
2450589.5 1364.900000
2450601.5 1364.800000
2450604.5 1364.700000
2450617.5 1365.000000
2450631.5 1365.100000
2450633.5 1365.700000
2450645.5 1365.100000
2450659.5 1365.100000
2450668.5 1365.400000
2450670.5 1365.200000
2450671.5 1365.200000
2450672.5 1365.000000
2450673.5 1365.800000
2450674.5 1365.400000
2450676.5 1365.400000
2450677.5 1365.300000
2450678.5 1365.700000
2450679.5 1365.300000
2450680.5 1365.300000
2450681.5 1365.200000
2450682.5 1365.300000
2450683.5 1365.200000
2450684.5 1365.100000
2450687.5 1365.300000
2450701.5 1363.800000
2450705.5 1364.900000
2450708.5 1364.900000
2450715.5 1365.100000
2450716.5 1365.400000
2450729.5 1365.300000
2450742.5 1365.700000
2450744.5 1365.300000
2450752.5 1365.000000
2450756.5 1364.600000
2450769.5 1365.200000
2450772.5 1365.000000
2450782.5 1365.100000
2450784.5 1365.500000
2450785.5 1365.100000
2450799.5 1365.300000
2450811.5 1365.400000
2450813.5 1365.300000
2450826.5 1365.100000
2450839.5 1365.100000
2450841.5 1365.200000
2450844.5 1365.400000
2450852.5 1365.300000
2450854.5 1365.100000
2450869.5 1364.900000
2450920.5 1365.900000
2450924.5 1366.200000
2450936.5 1364.600000
2450949.5 1365.100000
2450961.5 1365.000000
2450965.5 1365.700000
2450981.5 1365.300000
2450991.5 1364.900000
2450994.5 1365.600000
2451007.5 1365.700000
2451021.5 1365.000000
2451025.5 1365.600000
2451032.5 1366.400000
2451036.5 1365.000000
2451051.5 1365.600000
2451056.5 1365.000000
2451066.5 1365.100000
2451069.5 1365.600000
2451079.5 1365.100000
2451086.5 1365.800000
2451093.5 1365.600000
2451102.5 1365.000000
2451105.5 1365.400000
2451107.5 1365.800000
2451115.5 1365.300000
2451117.5 1366.000000
2451119.5 1365.900000
2451120.5 1366.100000
2451121.5 1366.000000
2451122.5 1365.900000
2451123.5 1365.700000
2451124.5 1365.800000
2451125.5 1365.900000
2451126.5 1366.000000
2451127.5 1366.000000
2451128.5 1365.800000
2451129.5 1365.700000
2451134.5 1365.100000
2451136.5 1365.600000
2451142.5 1365.800000
2451146.5 1366.500000
2451149.5 1366.000000
2451184.5 1366.200000
2451187.5 1365.500000
2451189.5 1365.800000
2451191.5 1366.100000
2451215.5 1366.400000
2451219.5 1366.100000
2451233.5 1366.300000
2451237.5 1365.600000
2451247.5 1365.900000
2451248.5 1365.500000
2451261.5 1365.800000
2451268.5 1365.600000
2451275.5 1365.600000
2451289.5 1365.600000
2451297.5 1364.700000
2451309.5 1365.700000
2451317.5 1365.100000
2451329.5 1365.000000
2451331.5 1365.300000
2451345.5 1365.200000
2451359.5 1366.400000
2451368.5 1365.900000
2451382.5 1365.000000
2451387.5 1366.100000
2451390.5 1365.800000
2451401.5 1365.400000
2451415.5 1365.900000
2451421.5 1365.600000
2451429.5 1366.900000
2451443.5 1366.100000
2451451.5 1365.600000
2451534.5 1365.700000
2451541.5 1366.000000
2451548.5 1366.100000
2451562.5 1365.600000
2451569.5 1365.400000
2451576.5 1366.200000
2451583.5 1366.600000
2451590.5 1366.000000
2451597.5 1365.600000
2451604.5 1364.900000
2451611.5 1365.500000
2451618.5 1365.300000
2451625.5 1365.300000
2451632.5 1365.800000
2451639.5 1366.100000
2451646.5 1366.200000
2451653.5 1366.500000
2451660.5 1364.500000
2451667.5 1366.600000
2451674.5 1365.500000
2451681.5 1364.400000
2451688.5 1365.200000
2451695.5 1365.400000
2451702.5 1365.800000
2451709.5 1366.700000
2451717.5 1365.900000
2451723.5 1364.900000
2451730.5 1365.700000
2451745.5 1365.000000
2451751.5 1365.800000
2451758.5 1366.100000
2451765.5 1365.700000
2451772.5 1365.900000
2451779.5 1366.100000
2451786.5 1366.300000
2451800.5 1366.300000
2451807.5 1364.300000
2451814.5 1366.400000
2451821.5 1366.200000
2451828.5 1365.800000
2451835.5 1366.200000
2451856.5 1365.900000
2451863.5 1366.000000
2451877.5 1365.800000
2451884.5 1366.400000
2451905.5 1365.800000
2451926.5 1365.900000
2451933.5 1366.500000
2451940.5 1367.200000
2451947.5 1365.600000
2451954.5 1366.600000
2451961.5 1366.700000
2451968.5 1366.400000
2451975.5 1365.700000
2451982.5 1365.700000
2451989.5 1366.000000
2452003.5 1366.700000
2452010.5 1365.800000
2452024.5 1365.600000
2452031.5 1365.600000
2452038.5 1366.600000
2452045.5 1366.900000
2452052.5 1365.700000
2452059.5 1366.200000
2452066.5 1366.000000
2452073.5 1366.400000
2452080.5 1365.600000
2452087.5 1366.200000
2452108.5 1365.200000
2452115.5 1366.000000
2452122.5 1366.000000
2452129.5 1365.600000
2452136.5 1365.900000
2452143.5 1366.000000
2452150.5 1366.500000
2452157.5 1365.400000
2452164.5 1364.800000
2452171.5 1365.900000
2452178.5 1364.800000
2452182.5 1366.500000
2452183.5 1366.400000
2452183.5 1365.100000
2452185.5 1364.800000
2452213.5 1365.900000
2452214.5 1366.200000
2452215.5 1366.100000
2452215.5 1365.900000
2452243.5 1365.500000
2452244.5 1367.200000
2452244.5 1367.000000
2452283.5 1366.300000
2452304.5 1366.600000
2452311.5 1366.800000
2452318.5 1366.400000
2452325.5 1367.600000
2452332.5 1366.700000
2452339.5 1366.400000
2452346.5 1366.000000
2452353.5 1366.400000
2452360.5 1366.400000
2452367.5 1365.600000
2452374.5 1366.000000
2452381.5 1366.100000
2452388.5 1365.700000
2452395.5 1366.300000
2452402.5 1365.700000
2452409.5 1366.100000
2452416.5 1365.900000
2452423.5 1366.600000
2452430.5 1365.800000
2452437.5 1365.600000
2452444.5 1366.200000
2452465.5 1366.200000
2452470.5 1364.900000
2452471.5 1365.300000
2452472.5 1364.900000
2452473.5 1366.000000
2452474.5 1364.600000
2452512.5 1366.400000
2452516.5 1365.200000
2452519.5 1365.200000
2452521.5 1365.400000
2452530.5 1365.000000
2452535.5 1365.900000
2452537.5 1366.000000
2452540.5 1366.200000
2452542.5 1366.000000
2452547.5 1366.400000
2452547.5 1366.600000
2452547.5 1365.800000
2452547.5 1365.900000
2452578.5 1366.700000
2452579.5 1365.300000
2452579.5 1365.700000
2452579.5 1365.700000
2452609.5 1365.300000
2452647.5 1365.900000
2452654.5 1367.000000
2452661.5 1366.400000
2452668.5 1366.300000
2452675.5 1366.400000
2452682.5 1366.300000
2452689.5 1365.700000
2452696.5 1365.500000
