// TSI composite v1.1 
// This is a preliminary version of the TSI, which is still pending 
// decisions on the corrections to be made to the original data. 
// Therefore this composite should not be used for publication. 
// Two versions are provided: one based on the original instrument data, 
// and one based on the same data, with corrections made by  
// C. Froehlich on ACRIM1, ACRIM2, HF and ERBE 
//    
// Noise model: 1/f noise 
// Noise amplitude: according to spectral floor & AR models 
// Time interval     17-Nov-1978 12:00:00 to 31-Dec-2015 12:00:00 
// File created on   31-Oct-2016 09:45:49 by T. Dudok de Wit 
// Number of samples 13559 
// Legend   TSIo   composite TSI in [W/m2] based on original data 
//          dTSIo  uncertainty (1-sigma) in [W/m2] based on original data 
//          TSIc   composite TSI in [W/m2] based on corrected data 
//          dTSIc  uncertainty (1-sigma) in [W/m2] based on corrected data 
//          nobs   number of observations used 
//   
// year  month day hour julian_date  TSIo       dTSIo    TSIc       dTSIc   nobs   
   1979    1   23   12    2443897  1361.562     0.755  1360.360     0.513     1 
   1979    1   24   12    2443898  1361.708     0.754  1360.558     0.520     0 
   1979    1   25   12    2443899  1362.014     0.754  1360.795     0.516     1 
   1979    1   26   12    2443900  1362.051     0.762  1360.844     0.502     0 
   1979    1   27   12    2443901  1362.201     0.752  1360.894     0.506     1 
   1979    1   28   12    2443902  1362.437     0.733  1361.207     0.499     0 
   1979    1   29   12    2443903  1362.817     0.729  1361.530     0.487     1 
   1979    1   30   12    2443904  1362.955     0.747  1361.732     0.487     0 
   1979    1   31   12    2443905  1363.243     0.743  1361.960     0.502     1 
   1979    2    1   12    2443906  1362.935     0.751  1361.671     0.494     0 
   1979    2    2   12    2443907  1362.763     0.759  1361.444     0.484     1 
   1979    2    3   12    2443908  1362.545     0.751  1361.276     0.509     0 
   1979    2    4   12    2443909  1362.443     0.744  1361.152     0.511     1 
   1979    2    5   12    2443910  1362.421     0.745  1361.208     0.510     0 
   1979    2    6   12    2443911  1362.533     0.760  1361.285     0.512     1 
   1979    2    7   12    2443912  1362.446     0.768  1361.237     0.498     0 
   1979    2    8   12    2443913  1362.782     0.758  1361.510     0.498     1 
   1979    2    9   12    2443914  1363.132     0.753  1361.792     0.498     1 
   1979    2   10   12    2443915  1362.794     0.768  1361.469     0.499     1 
   1979    2   11   12    2443916  1362.225     0.758  1360.932     0.489     0 
   1979    2   12   12    2443917  1362.352     0.758  1361.027     0.492     1 
   1979    2   13   12    2443918  1363.065     0.765  1361.856     0.499     1 
   1979    2   14   12    2443919  1363.091     0.749  1361.780     0.505     1 
   1979    2   15   12    2443920  1362.417     0.756  1361.181     0.499     0 
   1979    2   16   12    2443921  1362.019     0.754  1360.771     0.505     1 
   1979    2   17   12    2443922  1362.265     0.755  1361.009     0.491     1 
   1979    2   18   12    2443923  1361.737     0.748  1360.454     0.503     1 
   1979    2   19   12    2443924  1361.073     0.750  1359.887     0.499     0 
   1979    2   20   12    2443925  1361.265     0.761  1360.072     0.492     1 
   1979    2   21   12    2443926  1362.307     0.756  1360.983     0.484     1 
   1979    2   22   12    2443927  1362.816     0.784  1361.495     0.492     1 
   1979    2   23   12    2443928  1362.865     0.772  1361.667     0.500     0 
   1979    2   24   12    2443929  1362.680     0.762  1361.352     0.509     1 
   1979    2   25   12    2443930  1362.663     0.773  1361.466     0.490     0 
   1979    2   26   12    2443931  1362.820     0.758  1361.598     0.495     1 
   1979    2   27   12    2443932  1362.521     0.751  1361.267     0.498     0 
   1979    2   28   12    2443933  1362.787     0.770  1361.464     0.501     1 
   1979    3    1   12    2443934  1363.179     0.757  1361.913     0.513     1 
   1979    3    2   12    2443935  1363.284     0.762  1362.008     0.494     1 
   1979    3    3   12    2443936  1362.804     0.743  1361.623     0.492     0 
   1979    3    4   12    2443937  1362.894     0.749  1361.614     0.487     1 
   1979    3    5   12    2443938  1363.585     0.751  1362.247     0.497     1 
   1979    3    6   12    2443939  1363.452     0.748  1362.179     0.495     1 
   1979    3    7   12    2443940  1362.762     0.741  1361.582     0.493     0 
   1979    3    8   12    2443941  1362.628     0.742  1361.374     0.500     1 
   1979    3    9   12    2443942  1363.018     0.770  1361.783     0.492     1 
   1979    3   10   12    2443943  1363.192     0.733  1361.962     0.484     1 
   1979    3   11   12    2443944  1362.936     0.738  1361.745     0.493     0 
   1979    3   12   12    2443945  1363.182     0.742  1361.918     0.485     1 
   1979    3   13   12    2443946  1363.743     0.731  1362.484     0.471     1 
   1979    3   14   12    2443947  1363.643     0.717  1362.391     0.479     1 
   1979    3   15   12    2443948  1363.061     0.738  1361.928     0.493     0 
   1979    3   16   12    2443949  1363.037     0.753  1361.771     0.485     1 
   1979    3   17   12    2443950  1363.324     0.754  1361.995     0.492     1 
   1979    3   18   12    2443951  1363.200     0.769  1361.939     0.482     1 
   1979    3   19   12    2443952  1362.795     0.762  1361.603     0.475     0 
   1979    3   20   12    2443953  1362.784     0.746  1361.519     0.471     1 
   1979    3   21   12    2443954  1362.947     0.746  1361.721     0.480     1 
   1979    3   22   12    2443955  1363.024     0.745  1361.772     0.477     1 
   1979    3   23   12    2443956  1362.673     0.751  1361.540     0.479     0 
   1979    3   24   12    2443957  1362.733     0.743  1361.539     0.478     1 
   1979    3   25   12    2443958  1363.186     0.719  1361.888     0.489     1 
   1979    3   26   12    2443959  1363.059     0.714  1361.812     0.483     1 
   1979    3   27   12    2443960  1362.788     0.733  1361.607     0.486     0 
   1979    3   28   12    2443961  1363.020     0.733  1361.763     0.486     1 
   1979    3   29   12    2443962  1363.531     0.732  1362.226     0.488     1 
   1979    3   30   12    2443963  1363.397     0.713  1362.122     0.489     1 
   1979    3   31   12    2443964  1362.877     0.705  1361.729     0.480     0 
   1979    4    1   12    2443965  1362.549     0.721  1361.290     0.485     1 
   1979    4    2   12    2443966  1362.370     0.726  1361.173     0.495     0 
   1979    4    3   12    2443967  1362.360     0.733  1361.151     0.489     1 
   1979    4    4   12    2443968  1362.447     0.725  1361.246     0.498     0 
   1979    4    5   12    2443969  1362.656     0.753  1361.338     0.481     1 
   1979    4    6   12    2443970  1362.800     0.743  1361.634     0.490     0 
   1979    4    7   12    2443971  1363.216     0.729  1361.981     0.488     1 
   1979    4    8   12    2443972  1363.473     0.705  1361.887     0.501     0 
   1979    4    9   12    2443973  1362.962     0.741  1361.849     0.501     1 
   1979    4   10   12    2443974  1361.114     0.745  1361.596     0.502     1 
