 32 ;number of following comments lines before data start
;A recent description of the construction of the composite can be found in:
; C. Fr\"ohlich, 2006, "Solar Irradiance Variability Since 1978: 
;    Revision of the {PMOD} Composite During Solar Cycle 21", 
;    Space Science Rev. 125: 53-65, 2006, available from 
;    ftp://ftp.pmodwrc.ch/pub/Claus/ISSI_WS2005/ISSI2005a_CF.pdf
;This dataset is freely available with one restriction:
;  If you use the data or some product based on the data in a published 
;  paper refer to the Reference above and acknowlege receipt  from PMOD/WRC, Davos, Switzerland,
;  of the updated dataset (mention version used) with new data from the VIRGO Experiment 
;  on the cooperative ESA/NASA Mission SoHO
;
;The composite listed below is version 42_65_1805 in file composite_42_65_1805.dat
;  available from ftp://ftp.pmodwrc.ch/pub/data/irradiance/composite/
;This file was created on Jul 15 2018
;
;Comment:
;Since VIRGO version 6.4 a new way to analyse the degradation and other long-term changes in space
;  is used and described in "Degradation of Radiometers in Space: Application to VIRGO TSI" available at:
;     ftp://ftp.pmodwrc.ch/pub/Claus/VIRGO-TSI/VIRGO_TSI-vers64.pdf.
;The difference in scale between TIM and the classical radiometers indicated a missing effect in the characterization 
;  of all classical radiometers and so also of PMO6V and DIARAD of VIRGO, which can now be corrected.
;  This is described in "VIRGO Radiometry: An Update of the Characterization of PMO6V and DIARAD" available at:
;  ftp://ftp.pmodwrc.ch/pub/Claus/VIRGO-TSI/VIRGO_Char2Space.pdf (a publication in the open literature is preparation).
;The factor for transforming the original scale of VIRGO (the basis for the PMOD Composite since version 42) 
;  to the new one is 0.9962133 and the new value is given in the first irradiance column
;Description of columns: 
;  1st col: date as YYMMDD
;  2nd col: day of epoch 0 Jan 1980 (1 corresponds to 1-Jan-1980)
;  3rd col: average irradiance in W/m2 (new VIRGO scale), no data: -99.
;  4rd col: average irradiance in W/m2 (original VIRGO scale), no data: -99.
;  format: (1X,I6.6,F9.2,F11.4)
; Data from NIMBUS-7 onward (Nov 1978):
 790212  -321.50  1360.9217  1366.0947
 790213  -320.50  1361.7332  1366.9094
 790214  -319.50  1361.6531  1366.8289
 790215  -318.50   -99.0000   -99.3763
 790216  -317.50  1360.6409  1365.8129
 790217  -316.50  1360.8778  1366.0507
 790218  -315.50  1360.3318  1365.5026
 790219  -314.50   -99.0000   -99.3763
 790220  -313.50  1359.9336  1365.1029
 790221  -312.50  1360.8746  1366.0475
 790222  -311.50  1361.3899  1366.5647
 790223  -310.50   -99.0000   -99.3763
 790224  -309.50  1361.2322  1366.4064
 790225  -308.50   -99.0000   -99.3763
 790226  -307.50  1361.4816  1366.6568
 790227  -306.50   -99.0000   -99.3763
 790228  -305.50  1361.3346  1366.5092
 790301  -304.50  1361.7912  1366.9676
 790302  -303.50  1361.8909  1367.0677
 790303  -302.50   -99.0000   -99.3763
 790304  -301.50  1361.5057  1366.6810
 790305  -300.50  1362.1406  1367.3183
 790306  -299.50  1362.0721  1367.2495
 790307  -298.50   -99.0000   -99.3763
 790308  -297.50  1361.2620  1366.4363
 790309  -296.50  1361.6696  1366.8455
 790310  -295.50  1361.8397  1367.0162
 790311  -294.50   -99.0000   -99.3763
 790312  -293.50  1361.7735  1366.9498
 790313  -292.50  1362.3499  1367.5283
 790314  -291.50  1362.2624  1367.4405
 790315  -290.50   -99.0000   -99.3763
 790316  -289.50  1361.6613  1366.8372
 790317  -288.50  1361.8810  1367.0577
 790318  -287.50  1361.8233  1366.9998
 790319  -286.50   -99.0000   -99.3763
 790320  -285.50  1361.3915  1366.5664
 790321  -284.50  1361.6019  1366.7775
 790322  -283.50  1361.6638  1366.8396
 790323  -282.50   -99.0000   -99.3763
 790324  -281.50  1361.4210  1366.5960
 790325  -280.50  1361.7704  1366.9467
 790326  -279.50  1361.7036  1366.8796
 790327  -278.50   -99.0000   -99.3763
 790328  -277.50  1361.6494  1366.8252
 790329  -276.50  1362.0978  1367.2753
