ERBE/ERBS PMOD CORRECTED
Version: ftp.pmodwrc.ch/pub/data/irradiance/acrim/AdditionalFiles accessed 22/07/07
Created: 04-Nov-2022
JD        Value 
2446344.0 NaN
2446345.0 NaN
2446346.0 NaN
2446347.0 NaN
2446348.0 NaN
2446349.0 NaN
2446350.0 NaN
2446351.0 NaN
2446352.0 NaN
2446353.0 NaN
2446354.0 1364.870000
2446355.0 NaN
2446356.0 NaN
2446357.0 NaN
2446358.0 1365.269000
2446359.0 NaN
2446360.0 NaN
2446361.0 NaN
2446362.0 NaN
2446363.0 NaN
2446364.0 NaN
2446365.0 NaN
2446366.0 NaN
2446367.0 NaN
2446368.0 NaN
2446369.0 1365.668000
2446370.0 NaN
2446371.0 NaN
2446372.0 NaN
2446373.0 NaN
2446374.0 NaN
2446375.0 NaN
2446376.0 NaN
2446377.0 NaN
2446378.0 NaN
2446379.0 NaN
2446380.0 NaN
2446381.0 NaN
2446382.0 1365.067000
2446383.0 NaN
2446384.0 NaN
2446385.0 NaN
2446386.0 NaN
2446387.0 NaN
2446388.0 NaN
2446389.0 NaN
2446390.0 NaN
2446391.0 NaN
2446392.0 NaN
2446393.0 NaN
2446394.0 NaN
2446395.0 NaN
2446396.0 1364.666000
2446397.0 NaN
2446398.0 NaN
2446399.0 NaN
2446400.0 NaN
2446401.0 NaN
2446402.0 NaN
2446403.0 NaN
2446404.0 NaN
2446405.0 NaN
2446406.0 NaN
2446407.0 NaN
2446408.0 NaN
2446409.0 NaN
2446410.0 NaN
2446411.0 NaN
2446412.0 NaN
2446413.0 NaN
2446414.0 NaN
2446415.0 NaN
2446416.0 NaN
2446417.0 1364.565000
2446418.0 NaN
2446419.0 NaN
2446420.0 NaN
2446421.0 NaN
2446422.0 NaN
2446423.0 NaN
2446424.0 1364.764000
2446425.0 NaN
2446426.0 NaN
2446427.0 NaN
2446428.0 NaN
2446429.0 NaN
2446430.0 NaN
2446431.0 NaN
2446432.0 NaN
2446433.0 NaN
2446434.0 NaN
2446435.0 NaN
2446436.0 NaN
2446437.0 NaN
2446438.0 1365.063000
2446439.0 NaN
2446440.0 NaN
2446441.0 NaN
2446442.0 NaN
2446443.0 NaN
2446444.0 NaN
2446445.0 NaN
2446446.0 NaN
2446447.0 NaN
2446448.0 NaN
2446449.0 NaN
2446450.0 NaN
2446451.0 NaN
2446452.0 1365.062000
2446453.0 NaN
2446454.0 NaN
2446455.0 NaN
2446456.0 NaN
2446457.0 NaN
2446458.0 NaN
2446459.0 NaN
2446460.0 NaN
2446461.0 NaN
2446462.0 NaN
2446463.0 NaN
2446464.0 NaN
2446465.0 NaN
2446466.0 1364.161000
2446467.0 NaN
2446468.0 NaN
2446469.0 NaN
2446470.0 NaN
2446471.0 NaN
2446472.0 NaN
2446473.0 NaN
2446474.0 NaN
2446475.0 NaN
2446476.0 1364.460000
2446477.0 NaN
2446478.0 NaN
2446479.0 NaN
2446480.0 NaN
2446481.0 NaN
2446482.0 NaN
2446483.0 NaN
2446484.0 NaN
2446485.0 NaN
2446486.0 NaN
2446487.0 1364.760000
2446488.0 NaN
2446489.0 NaN
2446490.0 NaN
2446491.0 NaN
2446492.0 NaN
2446493.0 NaN
2446494.0 1364.659000
2446495.0 NaN
2446496.0 NaN
2446497.0 NaN
2446498.0 NaN
2446499.0 NaN
2446500.0 NaN
2446501.0 NaN
2446502.0 NaN
2446503.0 NaN
2446504.0 NaN
2446505.0 NaN
2446506.0 NaN
2446507.0 NaN
2446508.0 1364.358000
2446509.0 NaN
2446510.0 NaN
2446511.0 NaN
2446512.0 NaN
2446513.0 NaN
2446514.0 NaN
2446515.0 NaN
2446516.0 NaN
2446517.0 NaN
2446518.0 NaN
2446519.0 NaN
2446520.0 NaN
2446521.0 NaN
2446522.0 1364.757000
2446523.0 NaN
2446524.0 NaN
2446525.0 NaN
2446526.0 NaN
2446527.0 NaN
2446528.0 NaN
2446529.0 NaN
2446530.0 NaN
2446531.0 NaN
2446532.0 NaN
2446533.0 NaN
2446534.0 NaN
2446535.0 NaN
2446536.0 1364.156000
2446537.0 NaN
2446538.0 NaN
2446539.0 NaN
2446540.0 NaN
2446541.0 NaN
2446542.0 NaN
2446543.0 NaN
2446544.0 NaN
2446545.0 NaN
2446546.0 NaN
2446547.0 NaN
2446548.0 NaN
2446549.0 NaN
2446550.0 1364.555000
2446551.0 NaN
2446552.0 NaN
2446553.0 NaN
2446554.0 NaN
2446555.0 NaN
2446556.0 NaN
2446557.0 NaN
2446558.0 NaN
2446559.0 NaN
2446560.0 NaN
2446561.0 NaN
2446562.0 NaN
2446563.0 NaN
2446564.0 1364.654000
2446565.0 NaN
2446566.0 NaN
2446567.0 NaN
2446568.0 NaN
2446569.0 NaN
2446570.0 NaN
2446571.0 NaN
2446572.0 NaN
2446573.0 NaN
2446574.0 NaN
2446575.0 NaN
2446576.0 NaN
2446577.0 NaN
2446578.0 1364.353000
2446579.0 NaN
2446580.0 NaN
2446581.0 NaN
2446582.0 NaN
2446583.0 NaN
2446584.0 NaN
2446585.0 1364.352000
2446586.0 NaN
2446587.0 NaN
2446588.0 NaN
2446589.0 NaN
2446590.0 NaN
2446591.0 NaN
2446592.0 NaN
